part_id,stock_level,cost_price,entry_date
SP-169,481,382.76,"Aug 12, 2024"
SP-330,282,$278.74,2024-04-01
SP-285,76,359.84,2025-05-05
SP-219,477,6.28,01/14/25
SP-282,None,$397.07,2025-02-08
SP-363,157,$340.28,2025-04-17
SP-220,157,$369.70,2025-02-19
SP-229,484,397.16,2024-05-23
SP-331,331,154.24,2024-08-05
SP-292,375,366,2024-12-18T00:00:00
SP-113,UNAVAILABLE,$189.86,2024-05-31
SP-124,54,28.01,2024-03-03
SP-421,,280,2024-02-09
SP-146,356,313,2024-11-22
SP-455,326,83.28,2024-01-26
SP-115,UNAVAILABLE,154.22,2024-04-04
SP-144,115,305.59,2025-04-08T00:00:00
SP-411,221,324,"Jan 01, 2025"
SP-248,230,17.81,05/06/24
SP-252,53,344.09,2024-08-01T00:00:00
SP-458,33,237.16,"Jan 14, 2025"
SP-311,450,187.72,"Sep 17, 2024"
SP-443,,212,2025-07-25
SP-190,21,145.33,05/29/25
SP-101,,11,"Feb 14, 2025"
SP-385,402,204.48,2024-09-04
SP-247,360,150.71,"Jul 29, 2025"
SP-312,Low Stock,153,2024-04-10
SP-498,,24.77,"Mar 12, 2024"
SP-230,129,$192.68,2024-03-24
SP-277,Out of Stock,$449.39,2024-07-08
SP-339,UNAVAILABLE,266,2025-07-06
SP-482,420,134.51,2024-03-08
SP-340,150,$192.30,2024-05-22T00:00:00
SP-182,140,398.44,"Nov 07, 2024"
SP-322,,334.84,"Jan 26, 2024"
SP-109,109,301.11,2024-07-16T00:00:00
SP-294,359,84,08/14/24
SP-227,48,357,2025-05-07
SP-163,297,378.01,"Mar 18, 2025"
SP-183,450,269.13,"Mar 26, 2024"
SP-180,460,$119.59,2024-07-18
SP-364,281,146.05,08/04/24
SP-333,183,79.38,"Apr 08, 2024"
SP-457,365,315.69,"Jan 18, 2024"
SP-148,77,193.94,"May 02, 2024"
SP-308,462,,03/16/24
SP-208,Out of Stock,$244.81,"Nov 13, 2024"
SP-329,318,$165.99,2024-01-30
SP-436,LOW,$138.91,2025-05-20
SP-406,None,305.32,"Nov 06, 2024"
SP-453,463,$448.44,12/31/24
SP-304,low stock,330.36,2025-05-03T00:00:00
SP-212,151,399.22,2024-11-15
SP-111,500,$216.44,"Jan 01, 2025"
SP-347,392,278.56,2025-03-03
SP-343,15,401.58,2024-11-02T00:00:00
SP-431,115,$270.84,"May 06, 2024"
SP-426,11,15.05,11/13/24
SP-478,453,$82.46,2024-01-21
SP-280,414,$410.93,2024-02-22
SP-429,low stock,$28.83,2024-12-15
SP-443,LOW,114,2024-10-25T00:00:00
SP-322,227,356.98,02/21/24
SP-262,95,78.41,"Oct 04, 2024"
SP-252,,$282.74,2024-03-01
SP-416,301,325.63,"Jan 01, 2025"
SP-221,375,129.56,"Jul 04, 2025"
SP-288,UNAVAILABLE,27,"Jan 17, 2025"
SP-263,93,$53.27,2024-05-06T00:00:00
SP-276,,93.14,2025-02-24
SP-360,453,,"Jan 15, 2025"
SP-388,207,259,10/14/24
SP-310,,333.29,2025-01-06
SP-131,low stock,430.16,"Oct 01, 2024"
SP-216,Out of Stock,270,05/30/25
SP-499,Low Stock,$267.27,2024-05-22
SP-416,,387,"Apr 27, 2024"
SP-372,LOW,121,2024-07-08
SP-233,180,,2025-05-26
SP-110,317,364.07,12/07/24
SP-264,164,$34.66,11/20/24
SP-270,27,,2024-03-16
SP-348,UNAVAILABLE,373.71,10/22/24
SP-213,68,226,2024-02-07
SP-208,362,,10/22/24
SP-498,103,$99.67,2024-08-13T00:00:00
SP-202,17,203.12,"Jun 05, 2024"
SP-219,320,209.07,2024-05-19
SP-398,149,,2025-02-18T00:00:00
SP-298,390,61.51,2024-06-01
SP-310,UNAVAILABLE,156.84,"Apr 19, 2024"
SP-388,272,,2024-08-23
SP-118,417,$342.63,"Aug 23, 2024"
SP-204,205,345.94,2025-02-10T00:00:00
SP-367,LOW,408.39,2024-04-16
SP-196,359,440.75,"May 27, 2025"
SP-317,38,196.14,"Jun 29, 2025"
SP-222,418,$214.33,"Jan 03, 2025"
SP-264,459,43.6,"Jun 26, 2025"
SP-159,239,342,2024-06-14
SP-471,466,$412.71,01/25/24
SP-173,358,47.16,"Oct 08, 2024"
SP-318,238,220.89,2024-03-01
SP-118,248,17.4,"Jul 23, 2024"
SP-300,437,$71.60,04/06/24
SP-221,7,152.33,"Mar 17, 2025"
SP-187,,425.8,02/13/25
SP-298,,387.48,2025-02-28T00:00:00
SP-444,311,300.86,07/07/24
SP-245,431,$20.58,"Apr 14, 2024"
SP-285,317,$219.96,01/24/24
SP-141,383,$259.12,07/08/24
SP-285,185,403.29,06/23/24
SP-454,117,155.28,2024-02-28
SP-324,355,$81.09,03/07/24
SP-446,221,162,07/09/25
SP-207,None,188.55,"Jul 07, 2025"
SP-282,399,20.9,"Jul 10, 2024"
SP-130,56,57.03,10/19/24
SP-291,None,276.08,02/20/25
SP-243,208,,03/09/24
SP-389,390,258.87,"Jan 12, 2025"
SP-237,232,$120.09,"May 02, 2024"
SP-153,Low Stock,277.81,2024-01-27
SP-284,20,26.22,2024-11-05
SP-248,469,241.02,2024-06-26
SP-302,57,$182.66,10/16/24
SP-170,291,225,2024-06-24T00:00:00
SP-253,LOW,$197.78,2024-11-02
SP-291,386,267.42,2024-03-14
SP-245,430,209.25,02/22/24
SP-400,252,$195.04,07/09/25
SP-438,89,87.4,"Apr 28, 2024"
SP-328,None,444.19,"Aug 06, 2024"
SP-126,58,443.15,05/16/25
SP-157,179,$424.54,02/27/24
SP-335,459,168,03/06/25
SP-102,412,$116.60,"May 01, 2025"
SP-244,277,357,01/18/24
SP-106,None,130.85,"Dec 14, 2024"
SP-173,UNAVAILABLE,65,2024-05-17
SP-318,Out of Stock,316.28,"Jan 08, 2025"
SP-483,292,400.98,2024-09-29
SP-412,14,$31.18,2024-03-23
SP-251,211,73.92,"Sep 18, 2024"
SP-257,,96.69,2024-08-22
SP-238,43,$75.19,2025-03-17
SP-283,55,$25.62,2024-02-15
SP-217,426,$270.49,04/23/25
SP-126,249,311.75,2024-08-29
SP-154,100,12.01,2025-02-22T00:00:00
SP-258,49,,2025-04-02
SP-357,152,411.35,"May 09, 2024"
SP-482,252,122.89,"Feb 18, 2025"
SP-286,496,216.22,2024-10-08
SP-469,None,203,2024-08-20
SP-156,110,202.92,"Jun 17, 2024"
SP-465,low stock,380.0,2024-06-05
SP-181,439,241,2024-02-29
SP-438,460,114.76,2024-12-17T00:00:00
SP-453,334,377.31,2024-03-30
SP-164,381,437.07,2024-08-21
SP-137,,70.13,"Jun 30, 2025"
SP-200,259,150.49,2025-05-24
SP-135,389,$127.84,2024-08-17
SP-170,160,369.13,"Aug 11, 2024"
SP-433,432,439.01,2024-10-10
SP-418,UNAVAILABLE,250.84,2024-09-17
SP-288,,428.01,2024-12-14
SP-210,130,341,02/16/24
SP-431,278,371.89,2025-01-12
SP-231,138,378.17,"Apr 09, 2025"
SP-377,46,152.24,2024-05-24
SP-346,490,415.84,01/31/24
SP-426,170,108.36,"May 15, 2024"
SP-241,190,230.56,2025-02-02T00:00:00
SP-350,262,266,02/04/25
SP-485,,191.55,2024-12-29
SP-186,445,328.2,"Jul 13, 2024"
SP-226,12,435.18,2025-05-19
SP-416,416,,2024-07-01
SP-409,384,271.17,2024-06-29
SP-335,62,339.34,2025-07-18
SP-237,164,185.35,2025-04-16
SP-267,,268,2025-04-25T00:00:00
SP-351,258,165.35,2024-12-04
SP-408,UNAVAILABLE,323.77,"Jun 07, 2025"
SP-414,423,192.89,2024-08-29
SP-416,,90.68,2025-06-19
SP-136,68,74.81,"Apr 28, 2025"
SP-482,319,,"Aug 04, 2024"
SP-374,114,156,2024-02-09T00:00:00
SP-488,Out of Stock,425.67,2025-02-09T00:00:00
SP-162,158,280.96,"Nov 25, 2024"
SP-311,219,88,2024-01-28
SP-434,265,$165.51,2025-07-29
SP-475,466,,"Sep 06, 2024"
SP-356,466,$345.12,"Mar 29, 2024"
SP-178,386,194,2024-07-05T00:00:00
SP-188,164,365,2024-05-01
SP-171,145,,2025-04-15
SP-377,Out of Stock,40.06,2025-01-26
SP-170,UNAVAILABLE,,"Jul 11, 2025"
SP-384,Low Stock,$311.31,2024-09-20T00:00:00
SP-300,101,$443.64,04/04/25
SP-454,285,$231.54,2025-06-20
SP-171,,$149.07,2024-12-08
SP-494,390,160.93,"Sep 09, 2024"
SP-277,232,12.96,2025-03-20
SP-438,498,288.35,2024-12-21
SP-273,223,$104.65,2024-03-15
SP-387,UNAVAILABLE,340,2025-05-22
SP-482,265,$289.76,03/30/25
SP-314,224,$258.67,"Jul 22, 2024"
SP-329,366,380.03,"Apr 29, 2025"
SP-109,14,312.06,2024-11-14
SP-223,312,85,"Dec 06, 2024"
SP-144,235,$78.71,2024-07-25T00:00:00
SP-493,15,247,"Jan 28, 2025"
SP-210,384,$370.06,"Dec 04, 2024"
SP-342,Low Stock,$270.82,2024-09-22
SP-318,349,211.53,2024-06-07T00:00:00
SP-239,293,178.74,2025-02-24
SP-285,366,248.91,"Aug 15, 2024"
SP-434,,441.53,"Nov 23, 2024"
SP-235,392,$374.67,2024-05-11T00:00:00
SP-402,,144.82,2025-01-09
SP-370,201,252.53,2025-05-13
SP-443,None,146.96,03/03/25
SP-422,437,140.15,05/23/24
SP-155,382,165.01,06/03/24
SP-319,414,230.62,2025-02-01
SP-353,UNAVAILABLE,446.84,"Mar 10, 2025"
SP-244,280,$11.46,03/20/24
SP-464,330,$338.33,2024-03-13T00:00:00
SP-265,148,8.75,03/16/25
SP-184,208,$342.12,2024-06-26T00:00:00
SP-368,404,$174.64,2024-07-25T00:00:00
SP-333,380,322.41,"May 12, 2025"
SP-153,491,,"Jan 12, 2025"
SP-445,,$25.80,2025-05-22
SP-151,Low Stock,$371.97,2024-05-28T00:00:00
SP-271,251,$435.31,2024-05-17T00:00:00
SP-210,,364,06/29/24
SP-232,,$181.94,2025-03-14
SP-438,143,,"Nov 19, 2024"
SP-209,Low Stock,$445.43,2024-11-12
SP-203,UNAVAILABLE,211.27,2024-07-16
SP-198,463,100,"Feb 08, 2024"
SP-149,407,411.99,"Apr 20, 2025"
SP-366,488,$276.20,2024-10-15
SP-333,Low Stock,$240.15,"May 06, 2024"
SP-391,30,333.43,2025-05-04
SP-242,85,$106.38,"Jun 01, 2025"
SP-232,9,,"Mar 06, 2025"
SP-366,LOW,47.54,09/13/24
SP-123,56,$206.52,2024-02-23
SP-184,low stock,391.06,2025-05-07
SP-128,,177.78,2025-05-30
SP-164,284,13.22,2024-09-10
SP-319,113,$161.88,10/01/24
SP-451,143,,"Jan 19, 2025"
SP-106,122,$336.58,"May 24, 2024"
SP-306,,$34.06,2024-02-10
SP-197,13,$143.19,2025-04-20
SP-113,Low Stock,193.42,2025-06-05
SP-264,174,300,2025-03-25T00:00:00
SP-267,103,431.39,2025-07-10T00:00:00
SP-468,453,$169.99,2024-12-12T00:00:00
SP-346,480,104.91,07/17/24
SP-285,233,246.52,08/20/24
SP-230,136,211.44,"May 01, 2025"
SP-368,Out of Stock,$405.02,08/01/24
SP-385,74,$379.45,03/20/25
SP-427,,129,06/05/24
SP-440,,264.71,2024-07-05T00:00:00
SP-236,197,215.7,"Aug 17, 2024"
SP-432,280,$133.55,2024-03-04T00:00:00
SP-435,168,$43.44,2024-01-04
SP-142,Out of Stock,6.49,06/29/24
SP-284,None,110.87,2025-02-14
SP-364,low stock,$446.57,"Jan 03, 2025"
SP-324,328,82.47,2024-03-30
SP-271,,$133.05,"Jan 23, 2024"
SP-461,286,$73.45,2025-04-04T00:00:00
SP-454,299,150,"Jul 31, 2025"
SP-172,242,$204.36,2024-02-25
SP-426,324,$373.59,"Sep 17, 2024"
SP-400,24,281.5,2024-01-17T00:00:00
SP-137,119,406.0,2024-02-10
SP-384,14,$185.47,2024-09-10
SP-295,416,$285.44,"Mar 30, 2025"
SP-224,90,$59.77,2025-05-15
SP-465,,228.72,2025-05-20
SP-349,309,$198.19,"Jun 25, 2025"
SP-223,484,434,2024-05-15
SP-108,85,$206.60,08/29/24
SP-434,444,297.61,"Jan 08, 2025"
SP-220,,$381.91,"Mar 07, 2024"
SP-351,372,$343.78,2024-06-21
SP-133,456,137.54,2024-04-11
SP-304,46,$167.45,"Dec 24, 2024"
SP-246,440,277.87,2025-04-02
SP-161,174,$150.36,2025-03-19
SP-416,323,$60.59,"Apr 22, 2025"
SP-489,40,303.76,07/15/25
SP-116,340,146,06/11/24
SP-305,265,233.54,03/24/25
SP-442,low stock,132,"Sep 27, 2024"
SP-211,384,204,2024-02-27
SP-362,306,426.92,06/13/24
SP-161,313,252,2024-11-21
SP-385,500,51.89,05/04/24
SP-401,79,147.81,"Jul 28, 2025"
SP-277,LOW,$173.91,"May 24, 2024"
SP-342,205,76,"Apr 09, 2024"
SP-196,,,"Jul 23, 2025"
SP-448,131,148.65,"Nov 29, 2024"
SP-313,220,$211.96,01/23/25
SP-252,443,447.5,2024-10-28T00:00:00
SP-370,472,56.72,2024-01-04
SP-461,422,$262.04,01/19/24
SP-252,481,338.1,2024-08-28
SP-448,230,372.82,2024-11-27
SP-254,311,$284.57,2024-04-12
SP-258,459,71.54,"Jun 08, 2025"
SP-286,316,175.36,"Jul 26, 2025"
SP-432,None,$322.04,01/11/25
SP-264,Low Stock,,"May 24, 2024"
SP-486,98,304.03,2024-04-23
SP-397,UNAVAILABLE,7.21,2024-04-17
SP-120,422,291.97,"Jul 03, 2025"
SP-384,30,78,2024-05-15
SP-308,,442.6,2024-10-22
SP-130,,194,03/16/24
SP-282,222,324.63,2025-01-02
SP-286,118,379,2024-12-03
SP-437,456,413,"Nov 04, 2024"
SP-358,None,37.76,"Feb 23, 2025"
SP-203,37,226.44,"Jul 22, 2025"
SP-365,317,417.91,07/21/25
SP-262,58,$406.03,"Dec 30, 2024"
SP-447,,$118.13,2024-08-30
SP-355,low stock,$349.84,2024-06-12
SP-485,,328,2024-11-03
SP-487,345,314.9,2024-05-01
SP-467,421,175,"Aug 08, 2024"
SP-350,310,163.97,2024-04-04
SP-134,UNAVAILABLE,$68.68,04/30/24
SP-379,UNAVAILABLE,197.95,07/21/24
SP-494,499,282,2025-01-18
SP-340,152,237.73,2024-09-19
SP-382,311,50.77,2024-10-17
SP-330,212,$240.79,2025-03-06
SP-237,135,428.78,"Jan 19, 2024"
SP-147,416,227.68,"Jun 25, 2024"
SP-414,78,,03/28/24
SP-377,,$112.13,"Jul 09, 2024"
SP-358,232,260,2025-04-13T00:00:00
SP-491,None,274.46,"Feb 28, 2025"
SP-489,189,272.09,"Jan 19, 2024"
SP-365,359,36.37,2024-03-14
SP-404,358,125,"Jan 25, 2024"
SP-153,245,$194.98,09/23/24
SP-221,498,$433.45,"Jun 15, 2025"
SP-237,301,$224.01,10/28/24
SP-463,428,23.88,07/17/24
SP-142,435,63.57,"Apr 26, 2024"
SP-208,421,97,2025-02-23T00:00:00
SP-443,UNAVAILABLE,36.54,03/13/24
SP-263,116,338.81,"May 16, 2025"
SP-119,93,78,2024-12-20
SP-129,220,65.02,2024-07-21
SP-255,Low Stock,264.72,"Mar 16, 2024"
SP-495,485,$397.28,"Jul 03, 2025"
SP-381,229,$433.46,2024-01-29T00:00:00
SP-410,30,$226.96,2025-05-18T00:00:00
SP-393,160,133,"Aug 08, 2024"
SP-200,21,,06/19/25
SP-303,low stock,438,2025-07-07
SP-446,256,$199.40,2025-07-04
SP-402,,341.13,12/29/24
SP-165,487,$419.15,2024-11-27
SP-246,204,$434.38,02/13/24
SP-469,Low Stock,$100.52,2024-09-14
SP-274,15,46,"Jan 31, 2024"
SP-107,257,421.44,2024-06-25
SP-447,,$102.06,2025-02-14
SP-275,66,198.82,2025-05-15
SP-408,414,379,"Sep 14, 2024"
SP-157,160,$217.48,02/27/25
SP-350,low stock,396.15,2024-01-07T00:00:00
SP-337,174,$227.10,"Jul 30, 2024"
SP-372,444,354,2024-07-27T00:00:00
SP-464,447,58.88,2024-07-28
SP-306,225,359.79,2024-03-27
SP-326,311,$105.42,2025-01-11
SP-137,,211,"Aug 11, 2024"
SP-386,172,$212.58,02/27/25
SP-495,186,$205.08,2025-03-02
SP-396,None,128.44,2024-07-19T00:00:00
SP-356,56,$388.27,"Nov 30, 2024"
SP-139,Low Stock,$73.38,2024-05-06
SP-300,494,$65.12,2025-04-29
SP-352,191,338.38,"Jan 26, 2024"
SP-395,422,$37.50,2024-11-16T00:00:00
SP-120,261,117.54,2024-08-18
SP-191,71,228,2024-05-18T00:00:00
SP-160,low stock,343.22,"Jun 30, 2024"
SP-220,,$386.39,2024-06-02T00:00:00
SP-329,30,191.18,2024-03-26
SP-414,27,331.86,2024-04-02T00:00:00
SP-495,211,411.65,2024-11-07
SP-322,280,147.56,2024-07-09
SP-190,,87.22,"May 07, 2024"
SP-219,183,148,"Jun 08, 2024"
SP-157,238,276,2024-05-19
SP-164,437,440.91,2025-01-24T00:00:00
SP-390,159,166,2025-04-10T00:00:00
SP-343,205,431,"May 01, 2025"
SP-442,LOW,422.0,2025-04-17
SP-226,Out of Stock,$82.52,2024-03-26
SP-370,27,$80.44,2025-05-06
SP-312,131,$428.75,"Feb 17, 2025"
SP-366,138,386,"Apr 01, 2025"
SP-338,26,60.45,2025-04-03
SP-241,300,394,"Sep 16, 2024"
SP-419,None,$64.05,"Jul 26, 2025"
SP-145,206,$344.27,2024-09-01
SP-338,327,$97.52,11/06/24
SP-179,115,$213.69,"Jan 17, 2025"
SP-195,,263.19,2024-09-29
SP-352,360,67.57,2024-11-06
SP-276,UNAVAILABLE,281.07,2024-10-07
SP-277,Out of Stock,$362.69,"Mar 01, 2024"
SP-373,455,,"Nov 28, 2024"
SP-380,,386,2024-11-01
SP-298,463,$333.78,2024-04-26
SP-378,239,154.75,2024-12-26
SP-219,,,"Jun 02, 2024"
SP-337,None,$166.42,2025-03-13
SP-245,383,152.35,2024-02-23
SP-145,373,$358.57,"Jul 23, 2024"
SP-311,LOW,212.22,2025-02-26
SP-102,293,445.15,"Oct 17, 2024"
SP-372,472,23,2024-11-02
SP-442,408,222,"Dec 31, 2024"
SP-162,,$265.83,"Aug 25, 2024"
SP-282,426,$238.00,2024-04-24
SP-493,162,230,"Nov 07, 2024"
SP-432,,$50.00,2024-09-12
SP-289,17,121.15,2025-02-26
SP-486,,44.06,07/31/25
SP-409,30,59.83,"Aug 06, 2024"
SP-190,171,278.34,"Apr 01, 2025"
SP-123,38,$241.66,2025-06-07T00:00:00
SP-359,68,76,2024-05-12
SP-358,72,$159.80,"May 20, 2024"
SP-480,442,67.41,"Dec 10, 2024"
SP-445,264,336,"Oct 15, 2024"
SP-135,451,7.0,2024-09-01
SP-352,,290.59,03/13/25
SP-273,42,159.46,"Jan 23, 2024"
SP-434,126,,"Jan 06, 2025"
SP-349,,$357.39,06/14/25
SP-266,479,$79.54,2024-01-04
SP-117,69,159.54,2024-02-07
SP-181,,26,2025-05-04
SP-196,189,16.69,2024-04-19
SP-453,LOW,$401.73,04/15/24
SP-344,18,182.94,2024-07-21
SP-484,230,42.31,2024-08-13
SP-180,,418.36,2024-09-06
SP-105,447,280.54,2024-09-17T00:00:00
SP-418,224,273.84,2024-01-25T00:00:00
SP-427,90,199.82,2024-06-03
SP-420,,222.7,2024-07-13
SP-399,UNAVAILABLE,358.65,2024-06-24
SP-359,180,396.4,2024-10-17
SP-409,118,100.82,"Dec 10, 2024"
SP-281,108,418,"May 09, 2024"
SP-366,UNAVAILABLE,179.19,2025-05-20
SP-393,8,229.48,2024-03-06T00:00:00
SP-464,low stock,$68.16,2024-09-18
SP-376,low stock,$412.60,2024-05-07
SP-161,163,$264.67,"Apr 01, 2024"
SP-266,485,77.36,2025-03-16
SP-150,,332.07,2024-12-05
SP-186,55,376.59,2025-06-14
SP-105,449,316.62,"Jul 06, 2025"
SP-386,LOW,$444.39,05/04/25
SP-117,235,$196.38,"Dec 15, 2024"
SP-450,204,88.43,2024-01-16T00:00:00
SP-409,362,$169.84,2024-07-30
SP-229,,211,2025-06-28
SP-486,308,337.16,"Sep 07, 2024"
SP-446,185,$9.64,2024-09-01T00:00:00
SP-490,481,256.32,"Aug 04, 2024"
SP-433,277,$180.31,2024-11-11
SP-125,332,146.41,2024-06-22
SP-289,17,11.49,"Dec 03, 2024"
SP-343,326,132.47,2024-03-05
SP-118,53,,2025-06-24T00:00:00
SP-453,149,18.12,2025-03-10
SP-311,90,310.15,2024-11-09T00:00:00
SP-420,119,438.38,2025-05-19
SP-248,41,162.3,2024-11-06
SP-478,57,436,"Jul 01, 2025"
SP-356,356,$28.28,2025-07-16
SP-186,LOW,$264.93,"Nov 22, 2024"
SP-308,,$155.55,2024-12-15
SP-432,LOW,98.86,"Jul 18, 2025"
SP-176,360,69.56,"Jun 09, 2024"
SP-121,272,$389.61,2025-01-16
SP-291,397,70.25,02/19/25
SP-142,455,$434.97,2024-10-20
SP-173,456,375.44,2025-07-15
SP-465,,$78.80,2024-02-13T00:00:00
SP-259,184,$153.34,2025-04-25
SP-405,,305.94,2025-07-21
SP-224,271,7.14,2024-10-06
SP-342,Out of Stock,259.24,2025-03-16
SP-253,Low Stock,$431.21,2025-02-20
SP-337,202,320,2025-02-27
SP-137,,42.71,2024-03-10
SP-334,476,259.0,08/17/24
SP-310,None,120.8,01/24/25
SP-380,352,190,2024-07-22T00:00:00
SP-209,,$275.63,12/31/24
SP-261,136,219.53,"Jun 10, 2025"
SP-164,374,389.48,"Sep 08, 2024"
SP-424,478,176.14,2024-10-12T00:00:00
SP-500,313,397.66,"Sep 25, 2024"
SP-165,441,332.46,2024-06-28
SP-477,71,332,04/12/25
SP-345,487,$37.16,2024-06-11
SP-170,,305,09/10/24
SP-281,None,$45.77,"Jul 25, 2024"
SP-251,335,$102.64,"Mar 12, 2024"
SP-281,LOW,$53.21,2024-09-18
SP-485,431,426,"Feb 11, 2024"
SP-239,459,420.28,"Aug 05, 2024"
SP-264,364,198,2024-04-15
SP-394,98,438,"Apr 19, 2025"
SP-464,50,366.17,"Sep 15, 2024"
SP-407,18,382.91,2024-01-30
SP-315,272,129.84,"Oct 10, 2024"
SP-299,68,407.7,"Oct 02, 2024"
SP-414,,235.05,"Nov 29, 2024"
SP-447,UNAVAILABLE,185,2025-05-30
SP-494,450,232.62,2025-01-21
SP-334,,$373.39,"Aug 01, 2024"
SP-329,412,$162.01,"Jan 22, 2024"
SP-305,Out of Stock,15.78,2025-05-12
SP-271,264,38.67,2025-06-13
SP-466,UNAVAILABLE,146.57,2025-05-17
SP-372,476,326.64,"Apr 09, 2024"
SP-317,105,167.11,"Jul 07, 2025"
SP-248,Low Stock,132.51,"Nov 21, 2024"
SP-306,207,416.06,2024-01-03
SP-325,low stock,397.39,2024-09-13T00:00:00
SP-168,UNAVAILABLE,67.17,2025-03-16
SP-422,94,320.13,"Aug 22, 2024"
SP-488,123,307.78,"Jan 13, 2024"
SP-260,,154,01/21/25
SP-152,83,176.4,2025-03-14
SP-116,303,82.75,2024-04-10T00:00:00
SP-276,404,308.34,02/14/25
SP-470,478,$358.29,2025-01-25
SP-308,323,47.91,"Jan 16, 2024"
SP-362,152,289.35,2024-02-26
SP-254,None,24.81,"Mar 25, 2024"
SP-485,305,376,2025-02-03
SP-130,,$315.52,2024-05-18T00:00:00
SP-279,Low Stock,$428.14,"Sep 06, 2024"
SP-356,377,$57.99,2024-10-10
SP-426,,$216.85,2024-08-16T00:00:00
SP-439,408,$339.82,"Nov 01, 2024"
SP-491,374,25.57,06/12/24
SP-267,481,19,11/10/24
SP-196,341,102.58,08/22/24
SP-114,,$238.27,07/11/24
SP-225,191,121.95,2025-01-21
SP-109,156,$88.16,02/16/24
SP-121,349,306.0,"Oct 15, 2024"
SP-496,303,219,2025-05-06
SP-180,232,$6.00,2025-05-09
SP-328,UNAVAILABLE,24.26,"Jan 23, 2024"
SP-176,489,81.69,06/05/25
SP-396,258,127.68,"May 18, 2025"
SP-299,484,$74.94,07/01/25
SP-485,426,78.53,03/19/25
SP-334,Low Stock,$438.51,"Mar 14, 2025"
SP-425,None,9.53,"Sep 09, 2024"
SP-331,,,2024-03-10
SP-248,469,399.12,2025-02-04
SP-143,378,$142.60,04/21/24
SP-122,236,404.77,11/27/24
SP-431,low stock,229.92,"Nov 20, 2024"
SP-355,438,$38.42,01/02/24
SP-415,198,304.48,04/27/25
SP-430,,$84.38,2024-08-19
SP-486,low stock,182.95,2025-04-06
SP-498,156,266.13,2024-03-22
SP-318,345,73.4,2024-08-16
SP-130,189,313.48,"Sep 15, 2024"
SP-415,48,96.61,03/24/25
SP-192,328,279.29,"Aug 28, 2024"
SP-113,211,$165.96,2025-02-20
SP-296,314,$190.24,2024-03-31T00:00:00
SP-441,,$64.26,"Apr 21, 2024"
SP-205,Low Stock,$271.48,07/04/24
SP-453,UNAVAILABLE,$242.06,"Feb 27, 2025"
SP-289,31,270.63,"Feb 03, 2025"
SP-457,57,391.15,2025-03-19
SP-260,,37.7,05/09/24
SP-270,161,361.58,"Mar 27, 2025"
SP-140,Out of Stock,$226.41,"Jul 12, 2025"
SP-312,30,48.29,2024-05-03
SP-466,120,$8.94,08/19/24
SP-499,251,269,"Dec 15, 2024"
SP-290,244,164,01/07/25
SP-238,,100.96,04/17/24
SP-235,155,$24.74,04/09/25
SP-446,494,182.87,"Nov 12, 2024"
SP-110,475,18.64,2025-03-28
SP-462,148,$196.17,"Jul 15, 2024"
SP-257,,366,2025-01-23T00:00:00
SP-291,141,,2024-11-11
SP-262,None,317.5,06/11/25
SP-173,341,231,2024-11-16T00:00:00
SP-160,,289.27,"May 03, 2025"
SP-343,50,122,2024-03-23
SP-489,low stock,419.19,"Jun 23, 2025"
SP-428,72,$87.74,"Nov 05, 2024"
SP-160,28,171.39,"Dec 25, 2024"
SP-446,70,$172.13,2024-10-30T00:00:00
SP-490,115,$184.72,2024-11-02
SP-305,,372.32,"Feb 03, 2024"
SP-266,497,$190.46,2025-07-01
SP-484,283,424.09,"Dec 16, 2024"
SP-370,29,258.83,2025-02-16
SP-160,188,$352.55,2024-11-16
SP-397,98,$123.70,"Nov 16, 2024"
SP-435,,324.47,"Mar 03, 2025"
SP-377,,$198.22,2024-05-21
SP-394,319,$121.62,"Feb 22, 2025"
SP-121,224,272.74,"Sep 18, 2024"
SP-257,97,$97.37,"Sep 06, 2024"
SP-319,167,$53.86,2024-08-16
SP-156,368,278.96,"Nov 25, 2024"
SP-410,254,128,08/11/24
SP-228,174,63,2024-10-19T00:00:00
SP-427,low stock,$203.65,2024-02-14
SP-116,367,230,2025-06-10
SP-151,19,420.54,2024-03-25
SP-257,None,258.62,2024-07-11T00:00:00
SP-333,212,$277.83,"Aug 01, 2024"
SP-404,296,107.12,01/25/25
SP-391,Out of Stock,$238.39,"Jul 01, 2025"
SP-293,338,208,06/20/25
SP-113,59,20.89,11/12/24
SP-255,267,449.79,2024-03-09
SP-244,346,$92.63,2024-06-10
SP-307,416,41.74,2025-07-02
SP-256,226,$389.50,"Jan 13, 2024"
SP-162,485,197,2024-11-19
SP-317,135,74.11,11/27/24
SP-497,410,297.46,08/20/24
SP-418,,$115.54,"Mar 13, 2024"
SP-275,198,$442.38,05/18/24
SP-303,124,251.0,2025-06-13T00:00:00
SP-297,,$305.62,2024-07-29
SP-350,84,,"Mar 20, 2025"
SP-124,318,213.27,"Mar 25, 2025"
SP-198,171,,05/09/24
SP-395,299,381.21,2024-01-21
SP-156,406,71.58,03/28/25
SP-193,190,205.05,2024-05-16
SP-363,LOW,260.65,"Mar 12, 2025"
SP-486,Out of Stock,$360.34,07/09/24
SP-483,414,110.46,"Jul 13, 2025"
SP-340,215,97.43,2025-05-23
SP-480,UNAVAILABLE,$166.30,2024-09-10
